Date,Open,High,Low,Close,Volume,Month,Day,Year,Daily_Return,7-day-MA,25-day-MA,Volatility_Index
2020-06-16,9454.2666015625,9579.4306640625,9400.4453125,9538.0244140625,21565537209,6,16,2020,0.009239764861221245,9503.358816964286,9494.888046875,0.028373103223926697
2020-06-17,9533.7841796875,9540.4228515625,9327.33984375,9480.2548828125,20177709879,6,17,2020,-0.006056760681470541,9447.667410714286,9505.7267578125,0.028371295087110587
2020-06-18,9481.5673828125,9482.7822265625,9328.3955078125,9411.8408203125,17770083003,6,18,2020,-0.007216479234543938,9460.53306361607,9530.5856640625,0.02839754482671197
2020-06-19,9410.2939453125,9440.8759765625,9274.2958984375,9288.0185546875,19632223107,6,19,2020,-0.013156009327927487,9432.986607142857,9545.8290234375,0.028235466906207006
2020-06-20,9290.9599609375,9394.9716796875,9247.3798828125,9332.3408203125,17130541557,6,20,2020,0.004771982890003024,9412.567103794643,9565.720546875,0.026880735839327576
2020-06-21,9330.9267578125,9401.107421875,9300.4306640625,9303.6298828125,15324301169,6,21,2020,-0.0030764990320015784,9400.68736049107,9570.6250390625,0.02682628393199169
2020-06-22,9300.9150390625,9655.0732421875,9296.8720703125,9648.7177734375,21104009514,6,22,2020,0.03709174751916078,9428.975306919643,9575.5437109375,0.027633415179255744
2020-06-23,9644.076171875,9670.541015625,9547.2470703125,9629.658203125,17006433272,6,23,2020,-0.0019753474772544743,9442.065848214286,9583.165078125,0.026161736565822415
2020-06-24,9632.1494140625,9680.3671875,9278.2333984375,9313.6103515625,18961716076,6,24,2020,-0.03282025643027875,9418.259486607143,9567.6929296875,0.026903546863557146
2020-06-25,9314.126953125,9340.1611328125,9095.32421875,9264.8134765625,18616048626,6,25,2020,-0.005239308190707503,9397.255580357143,9559.843125,0.02687253838881603
2020-06-26,9260.9951171875,9310.5166015625,9101.73828125,9162.91796875,18341465837,6,26,2020,-0.010998117562784016,9379.384068080357,9519.6691015625,0.026023543366875308
2020-06-27,9167.82421875,9207.810546875,8998.216796875,9045.390625,17273093144,6,27,2020,-0.012826410118569775,9338.391183035714,9500.292578125,0.025145012510707176
2020-06-28,9048.4609375,9197.546875,8975.525390625,9143.58203125,14560870760,6,28,2020,0.010855408054862181,9315.52720424107,9479.7671484375,0.02519874469939432
2020-06-29,9140.029296875,9237.5732421875,9041.8759765625,9190.8544921875,16460547078,6,29,2020,0.005170015512075743,9250.1181640625,9455.375859375,0.024652055065452125
2020-06-30,9185.5810546875,9217.8359375,9084.837890625,9137.9931640625,15735797744,6,30,2020,-0.005751513982724221,9179.880301339286,9434.2742578125,0.024277978037837468
2020-07-01,9145.9853515625,9309.7548828125,9104.7353515625,9228.3251953125,15971550355,7,1,2020,0.00988532488788163,9167.696707589286,9417.260078125,0.019797595421412843
2020-07-02,9231.1396484375,9274.962890625,9036.623046875,9123.41015625,16338916796,7,2,2020,-0.011368806022981404,9147.49623325893,9391.8423828125,0.016387541134038664
2020-07-03,9124.8427734375,9202.3447265625,9058.794921875,9087.3037109375,13078970999,7,3,2020,-0.00395756024273064,9136.69419642857,9364.4749609375,0.016157346955293188
2020-07-04,9084.2333984375,9183.2958984375,9053.6298828125,9132.48828125,12290528515,7,4,2020,0.004972274697731871,9149.13671875,9337.946484375,0.01590098350383108
2020-07-05,9126.0908203125,9162.18359375,8977.015625,9073.9423828125,12903406143,7,5,2020,-0.00641072801130238,9139.188197544643,9306.100390625,0.015772627766880768
2020-07-06,9072.849609375,9375.474609375,9058.6640625,9375.474609375,17889263252,7,6,2020,0.0332305643833104,9165.5625,9308.248125,0.017033664484575113
2020-07-07,9349.1611328125,9360.6171875,9201.8154296875,9252.27734375,13839652595,7,7,2020,-0.01314037643510968,9181.88881138393,9299.10546875,0.017028291729810324
2020-07-08,9253.0205078125,9450.3359375,9249.5,9428.3330078125,19702359883,7,8,2020,0.019028359994139876,9210.461356026786,9297.2276953125,0.017436373859323805
2020-07-09,9427.994140625,9431.37890625,9234.9990234375,9277.9677734375,18000702524,7,9,2020,-0.015948231171979632,9232.541015625,9292.8748828125,0.017631524226240394
2020-07-10,9273.357421875,9287.4716796875,9118.001953125,9278.8076171875,16860035605,7,10,2020,9.052022711308894e-05,9259.898716517857,9285.9991015625,0.017548782981190374
2020-07-11,9277.51171875,9293.5322265625,9199.4853515625,9240.3466796875,13249910444,7,11,2020,-0.004145030168397623,9275.307059151786,9274.0919921875,0.01434773308534516
2020-07-12,9241.0546875,9319.4189453125,9197.4501953125,9276.5,14452361907,7,12,2020,0.003912550206798482,9304.243861607143,9265.941796875,0.013998959837845973
2020-07-13,9277.205078125,9306.4052734375,9224.29296875,9243.6142578125,17519821266,7,13,2020,-0.003545059255915528,9285.406668526786,9259.212734375,0.014009046891026609
2020-07-14,9238.703125,9283.841796875,9171.6611328125,9243.2138671875,18085038362,7,14,2020,-4.331537576462985e-05,9284.111886160714,9257.420546875,0.013914559640586162
2020-07-15,9241.8974609375,9275.3251953125,9171.93359375,9192.8369140625,15844731575,7,15,2020,-0.005450155524782674,9250.46958705357,9251.840390625,0.013874877479941018
2020-07-16,9191.98046875,9214.3125,9088.947265625,9132.2275390625,15713967523,7,16,2020,-0.006593108913667822,9229.64955357143,9244.984296875,0.01377946447088497
2020-07-17,9131.8125,9182.25390625,9089.2021484375,9151.392578125,13944570749,7,17,2020,0.002098616025556055,9211.44740513393,9225.0912890625,0.013763986359491016
2020-07-18,9151.18359375,9230.9833984375,9100.82421875,9159.0400390625,12252601475,7,18,2020,0.0008356608977502233,9199.83217075893,9206.2665625,0.013718735765941828
2020-07-19,9158.005859375,9201.3984375,9097.6328125,9185.8173828125,12939002784,7,19,2020,0.002923597193133398,9186.877511160714,9201.15484375,0.013532874873275898
2020-07-20,9187.220703125,9214.2705078125,9137.509765625,9164.2314453125,13755604146,7,20,2020,-0.0023499201650132306,9175.537109375,9197.1315625,0.013503617233715867
2020-07-21,9162.5146484375,9407.2626953125,9149.3896484375,9374.8876953125,18069581956,7,21,2020,0.02298678850016933,9194.34765625,9205.6103515625,0.01415599975477793
2020-07-22,9375.080078125,9530.5185546875,9319.6533203125,9525.36328125,16532254884,7,22,2020,0.016050921443329758,9241.85142299107,9224.8092578125,0.012721430140491506
2020-07-23,9527.1416015625,9610.2470703125,9483.00390625,9581.072265625,18146399002,7,23,2020,0.00584848921034431,9305.972098214286,9242.3088671875,0.012767090871307476
2020-07-24,9585.5146484375,9623.3369140625,9481.4541015625,9536.892578125,16552768325,7,24,2020,-0.004611142289210002,9361.043526785714,9256.150390625,0.011218216911629808
2020-07-25,9539.4853515625,9704.556640625,9530.2119140625,9677.11328125,16610070933,7,25,2020,0.014702976045533722,9435.053989955357,9277.7151953125,0.011433704571463697
2020-07-26,9680.234375,10023.8076171875,9652.84765625,9905.1669921875,20507998997,7,26,2020,0.023566295475673238,9537.81821986607,9304.7888671875,0.01186273601415364
2020-07-27,9905.2177734375,11298.2216796875,9903.9697265625,10990.873046875,35359749590,7,27,2020,0.1096100707382146,9798.767020089286,9379.4873828125,0.022574045503707115
2020-07-28,11017.4638671875,11204.3271484375,10632.6318359375,10912.8232421875,28766551142,7,28,2020,-0.007101328925793737,10018.472098214286,9452.5081640625,0.02269911094258046
2020-07-29,10912.953125,11304.3974609375,10856.1416015625,11100.4677734375,24617249715,7,29,2020,0.017194865809297744,10243.487025669643,9531.22734375,0.022787209726506084
2020-07-30,11099.8330078125,11169.3564453125,10895.455078125,11111.2138671875,22857247901,7,30,2020,0.0009680757576464583,10462.078683035714,9612.718203125,0.02269495367452089
2020-07-31,11110.2109375,11415.8642578125,10987.0537109375,11323.466796875,23160469766,7,31,2020,0.0191025870102548,10717.30357142857,9690.637890625,0.022800662052156088
2020-08-01,11322.5703125,11794.775390625,11239.6826171875,11759.5927734375,26075670303,8,1,2020,0.03851523428168302,11014.80064174107,9790.9305078125,0.023223731461393136
2020-08-02,11758.7646484375,12034.14453125,11018.1298828125,11053.6142578125,27410067336,8,2,2020,-0.060034265575901635,11178.864536830357,9855.9417578125,0.02633032456333497
2020-08-03,11043.7685546875,11453.0791015625,11012.4150390625,11246.3486328125,20271713443,8,3,2020,0.017436321777176023,11215.361049107143,9934.6769921875,0.026397507313044237
2020-08-04,11246.203125,11385.3818359375,11094.1455078125,11205.892578125,21250197042,8,4,2020,-0.00359726129861071,11257.228097098214,10011.760390625,0.026352109409556127
2020-08-05,11203.8232421875,11786.6171875,11158.28515625,11747.0224609375,24411254471,8,5,2020,0.04828976175167332,11349.593052455357,10112.027421875,0.026996953971039465
2020-08-06,11749.87109375,11902.3359375,11598.7138671875,11779.7734375,23400740340,8,6,2020,0.002788023660583505,11445.1015625,10212.158359375,0.02672441091497632
2020-08-07,11778.89453125,11898.0380859375,11408.59375,11601.47265625,23132312867,8,7,2020,-0.01513618086086388,11484.816685267857,10306.4726953125,0.026983342111089204
2020-08-08,11604.5537109375,11800.064453125,11558.431640625,11754.0458984375,17572057837,8,8,2020,0.013151196120374076,11484.02427455357,10406.9059765625,0.026640442027836993
2020-08-09,11737.3251953125,11806.056640625,11548.7841796875,11675.7392578125,17489608833,8,9,2020,-0.006662100973708895,11572.89927455357,10506.2220703125,0.026740089820056125
2020-08-10,11662.2568359375,12045.140625,11662.2568359375,11878.111328125,26114112569,8,10,2020,0.017332698670629254,11663.151088169643,10616.057421875,0.026690525015146623
2020-08-11,11881.6474609375,11932.7109375,11195.708984375,11410.525390625,27039782640,8,11,2020,-0.03936534391564839,11692.384347098214,10706.422734375,0.028093133696832317
2020-08-12,11404.5966796875,11748.396484375,11249.60546875,11584.9345703125,25064548486,8,12,2020,0.015284938573538076,11669.228934151786,10803.458515625,0.028052865645536548
2020-08-13,11588.4052734375,11796.396484375,11216.8720703125,11784.1376953125,27522199497,8,13,2020,0.017195015111304723,11669.85239955357,10907.391328125,0.028060572844611255
2020-08-14,11772.6591796875,12150.994140625,11685.455078125,11768.87109375,24237958589,8,14,2020,-0.0012955213149429268,11693.76646205357,11011.5769140625,0.02799953934811961
2020-08-15,11768.697265625,11963.203125,11768.697265625,11865.6982421875,23354924400,8,15,2020,0.008227394765919493,11709.716796875,11111.2093359375,0.02785189663547815
2020-08-16,11866.685546875,11934.9013671875,11737.1884765625,11892.8037109375,20583375490,8,16,2020,0.0022843551383793237,11740.726004464286,11205.906953125,0.027850299870514704
2020-08-17,11895.658203125,12359.056640625,11806.6962890625,12254.40234375,28227687027,8,17,2020,0.03040482644811049,11794.481863839286,11312.84015625,0.02806871930282066
2020-08-18,12251.8955078125,12335.70703125,11954.525390625,11991.2333984375,26043227672,8,18,2020,-0.021475461465219614,11877.440150669643,11411.0137890625,0.028632366191098213
2020-08-19,11990.884765625,12028.923828125,11687.3330078125,11758.283203125,24502851117,8,19,2020,-0.019426708460436926,11902.20424107143,11494.2605859375,0.02903903291670684
2020-08-20,11761.5,11900.4111328125,11710.0634765625,11878.3720703125,20175242945,8,20,2020,0.01021312934149976,11915.666294642857,11573.1887890625,0.028916340713185367
2020-08-21,11878.0263671875,11899.259765625,11564.9794921875,11592.4892578125,23762425999,8,21,2020,-0.024067507803910648,11890.46888950893,11597.2534375,0.029468658097350012
2020-08-22,11585.4775390625,11689.4072265625,11448.8056640625,11681.8251953125,20224191306,8,22,2020,0.007706363621583279,11864.20131138393,11628.013515625,0.029468154482119285
2020-08-23,11679.6962890625,11713.4296875,11559.9208984375,11664.84765625,18482062658,8,23,2020,-0.0014533293195752028,11831.636160714286,11650.5887109375,0.029430717349343983
2020-08-24,11663.689453125,11807.6318359375,11623.25,11774.595703125,20681511755,8,24,2020,0.00940844236539995,11763.092354910714,11677.123984375,0.02939969245258693
2020-08-25,11773.5888671875,11778.2998046875,11189.8505859375,11366.134765625,26301509932,8,25,2020,-0.034690018052305094,11673.792550223214,11678.830703125,0.030179218422952094
2020-08-26,11366.89453125,11530.052734375,11296.9931640625,11488.36328125,22466660958,8,26,2020,0.010753745063331488,11635.23256138393,11667.9815234375,0.022880638267733934
2020-08-27,11485.6083984375,11570.7861328125,11185.94140625,11323.3974609375,23240415076,8,27,2020,-0.01435938403704018,11555.950474330357,11678.7728515625,0.023015234597441037
2020-08-28,11325.2958984375,11545.615234375,11316.4228515625,11542.5,19807127588,8,28,2020,0.01934954061432026,11548.809151785714,11690.61890625,0.023069233271108484
2020-08-29,11541.0546875,11585.640625,11466.29296875,11506.865234375,17485597759,8,29,2020,-0.0030872658111327222,11523.814871651786,11702.6578125,0.02308470745500174
2020-08-30,11508.7138671875,11715.2646484375,11492.3818359375,11711.505859375,19760127945,8,30,2020,0.017784220187846422,11530.48032924107,11701.2371484375,0.023051128101363488
2020-08-31,11713.306640625,11768.876953125,11598.318359375,11680.8203125,22285928250,8,31,2020,-0.0026201196706430174,11517.08384486607,11697.2790234375,0.021963965320466846
2020-09-01,11679.31640625,12067.0810546875,11601.12890625,11970.478515625,27311555343,9,1,2020,0.024797762089964426,11603.418666294643,11712.0392578125,0.01926142372931833
2020-09-02,11964.8232421875,11964.8232421875,11290.7939453125,11414.0341796875,28037405299,9,2,2020,-0.04648471948812871,11592.800223214286,11698.4387890625,0.02104398370792392
2020-09-03,11407.19140625,11443.0224609375,10182.46484375,10245.296875,31927261555,9,3,2020,-0.10239476124641311,11438.785853794643,11641.22109375,0.028240943982251823
2020-09-04,10230.365234375,10663.919921875,10207.9404296875,10511.8134765625,29965130374,9,4,2020,0.02601355576262887,11291.544921875,11586.5691796875,0.027128097195025007
2020-09-05,10512.5302734375,10581.5712890625,9946.67578125,10169.5673828125,44916565292,9,5,2020,-0.03255823502891142,11100.502371651786,11536.930859375,0.02761650633703724
2020-09-06,10167.216796875,10353.927734375,10056.8857421875,10280.3515625,37071460174,9,6,2020,0.010893696409813414,10896.0517578125,11484.7475390625,0.027679830658301645
2020-09-07,10280.998046875,10399.1533203125,9916.4931640625,10369.5634765625,33703098409,9,7,2020,0.00867790498409815,10708.72935267857,11428.1645703125,0.027598197874308353
2020-09-08,10369.306640625,10414.775390625,9945.1103515625,10131.5166015625,33430927462,9,8,2020,-0.022956306264775628,10446.0205078125,11362.670390625,0.02781620600219137
2020-09-09,10134.1513671875,10350.54296875,10017.2509765625,10242.34765625,24128292755,9,9,2020,0.010939236349907233,10278.63671875,11297.7363671875,0.02766861141466754
2020-09-10,10242.330078125,10503.912109375,10238.1357421875,10363.138671875,54406443211,9,10,2020,0.011793293850096198,10295.471261160714,11236.549765625,0.02701728968984974
2020-09-11,10369.0283203125,10434.9228515625,10140.8369140625,10400.9150390625,45201121775,9,11,2020,0.0036452631180188266,10279.628627232143,11162.4102734375,0.026830989909097453
2020-09-12,10409.861328125,10578.837890625,10292.38671875,10442.1708984375,36750077324,9,12,2020,0.003966560559340859,10318.571986607143,11100.4477734375,0.02659144220852871
2020-09-13,10452.3994140625,10577.21484375,10224.330078125,10323.755859375,36506852789,9,13,2020,-0.011340078630605377,10324.77260044643,11043.0666796875,0.026623769682835682
2020-09-14,10328.734375,10800.0107421875,10266.0087890625,10680.837890625,35453581940,9,14,2020,0.0345883839286778,10369.24037388393,10995.1653125,0.02746308808861427
2020-09-15,10677.7548828125,10938.6318359375,10656.4599609375,10796.951171875,32509451925,9,15,2020,0.010871177190313608,10464.302455357143,10963.3437890625,0.027565944009606703
2020-09-16,10797.76171875,11100.1240234375,10704.884765625,10974.9052734375,30769986455,9,16,2020,0.01648188444401355,10568.953543526786,10935.0669921875,0.02710025985466972
2020-09-17,10973.251953125,11037.4208984375,10774.6279296875,10948.990234375,38151810523,9,17,2020,-0.0023612995663134795,10652.64662388393,10906.4326953125,0.02688204869480731
2020-09-18,10951.8203125,11034.908203125,10829.6572265625,10944.5859375,26341903912,9,18,2020,-0.00040225598714782596,10730.313895089286,10873.2323046875,0.026696731602489903
2020-09-19,10933.7529296875,11134.0927734375,10909.6181640625,11094.3466796875,22764204008,9,19,2020,0.013683545731443925,10823.481863839286,10862.36078125,0.02675905689982526
2020-09-20,11095.8701171875,11095.8701171875,10814.4775390625,10938.271484375,24699523788,9,20,2020,-0.014067993350005525,10911.269810267857,10840.357109375,0.02653493193125863
2020-09-21,10934.92578125,10988.3046875,10380.2607421875,10462.259765625,28884999244,9,21,2020,-0.04351800185522625,10880.044363839286,10805.9116015625,0.027545572478201354
2020-09-22,10459.6240234375,10568.0771484375,10382.7265625,10538.4599609375,23621787804,9,22,2020,0.0072833400259153525,10843.11704799107,10765.75,0.027611744420072883
2020-09-23,10535.4921875,10537.828125,10197.865234375,10246.1865234375,23788661867,9,23,2020,-0.027733979972724532,10739.014369419643,10715.3228515625,0.027867843961811207
2020-09-24,10248.7861328125,10771.056640625,10231.490234375,10760.06640625,47144380902,9,24,2020,0.050153282066164984,10712.02525111607,10677.2652734375,0.02895449664503138
2020-09-25,10761.109375,10777.6962890625,10578.9140625,10692.716796875,39348590957,9,25,2020,-0.006259218747560857,10676.0439453125,10637.7411328125,0.028874602810696044
2020-09-26,10695.5751953125,10772.9990234375,10667.28125,10750.7236328125,46852525493,9,26,2020,0.005424892199001441,10626.95493861607,10588.9509375,0.028807828099450854
2020-09-27,10746.892578125,10803.9765625,10622.921875,10775.26953125,53745972818,9,27,2020,0.0022831856976197606,10603.6689453125,10563.4003515625,0.02855307700683517
2020-09-28,10776.61328125,10945.34765625,10703.8935546875,10709.65234375,47762394731,9,28,2020,-0.006089609852421796,10639.0107421875,10581.9745703125,0.028562701878414504
2020-09-29,10709.650390625,10860.0009765625,10649.4951171875,10844.640625,46582396602,9,29,2020,0.012604356977915954,10682.75083705357,10595.28765625,0.028454536349158455
2020-09-30,10843.87109375,10847.2568359375,10669.3212890625,10784.4912109375,44171073700,9,30,2020,-0.00554646448346463,10759.65150669643,10619.884609375,0.02846119675024755
2020-10-01,10795.2548828125,10933.6240234375,10472.3564453125,10619.4521484375,40023134100,10,1,2020,-0.015303370300178809,10739.563755580357,10633.4486328125,0.02808611094598558
2020-10-02,10619.8212890625,10657.837890625,10416.689453125,10575.974609375,48661453918,10,2,2020,-0.00409414143543152,10722.886300223214,10641.705078125,0.026894746121990845
2020-10-03,10575.1005859375,10598.9404296875,10511.1298828125,10549.3291015625,44660271563,10,3,2020,-0.0025194375739971964,10694.115652901786,10658.417578125,0.01911903688129009
2020-10-04,10550.4404296875,10686.0,10534.3916015625,10669.5830078125,71251776995,10,4,2020,0.011399199427022166,10679.017578125,10675.5069921875,0.018644007760811057
2020-10-05,10676.529296875,10793.5078125,10634.6005859375,10793.33984375,47537578009,10,5,2020,0.01159903211277169,10690.972935267857,10692.7150390625,0.01764709501882289
2020-10-06,10796.306640625,10797.578125,10528.890625,10604.40625,42623695307,10,6,2020,-0.017504646058134066,10656.653738839286,10700.8546875,0.017920692036504843
2020-10-07,10603.35546875,10680.5078125,10562.5068359375,10668.96875,37799458436,10,7,2020,0.0060882710901424275,10640.15053013393,10709.9266015625,0.017889589822346084
2020-10-08,10669.37109375,10945.7373046875,10562.6064453125,10915.685546875,63314794397,10,8,2020,0.023124708925124526,10682.46958705357,10733.6037890625,0.01773011575621906
2020-10-09,10927.9130859375,11102.671875,10846.8505859375,11064.4580078125,22799117613,10,9,2020,0.013629236597062944,10752.2529296875,10748.94859375,0.017780267911019724
2020-10-10,11059.142578125,11442.2109375,11056.9404296875,11296.361328125,22877978588,10,10,2020,0.02095930231275278,10858.97181919643,10768.925,0.01801855010411792
2020-10-11,11296.08203125,11428.8134765625,11288.6279296875,11384.181640625,19968627060,10,11,2020,0.0077742124166433335,10961.057338169643,10785.2960546875,0.01803913090362441
2020-10-12,11392.6357421875,11698.4677734375,11240.6865234375,11555.36328125,26163972642,10,12,2020,0.01503679807902314,11069.91782924107,10809.5509765625,0.018168695874777183
2020-10-13,11548.7197265625,11548.984375,11321.224609375,11425.8994140625,24241420251,10,13,2020,-0.011203790312466544,11187.273995535714,10828.803515625,0.01816486317884682
2020-10-14,11429.0478515625,11539.9775390625,11307.8310546875,11429.5068359375,24103426719,10,14,2020,0.0003157232305546209,11295.922293526786,10842.209921875,0.01719719102044474
2020-10-15,11426.6025390625,11569.9140625,11303.603515625,11495.349609375,24487233058,10,15,2020,0.005760771167350187,11378.7314453125,10864.493046875,0.01713562347371929
2020-10-16,11502.828125,11540.0615234375,11223.0126953125,11322.123046875,25635480772,10,16,2020,-0.01506927308750361,11415.540736607143,10898.887578125,0.017199067172183537
2020-10-17,11322.123046875,11386.26171875,11285.345703125,11358.1015625,19130430174,10,17,2020,0.0031777181254826203,11424.360770089286,10931.6732421875,0.017189451151453487
2020-10-18,11355.982421875,11483.359375,11347.578125,11483.359375,18283314340,10,18,2020,0.011028058853915557,11438.529017857143,10981.16015625,0.01727536532694274
2020-10-19,11495.0380859375,11799.0927734375,11408.2900390625,11742.037109375,23860769928,10,19,2020,0.02252631185070797,11465.196707589286,11020.438984375,0.017559159115504864
2020-10-20,11745.974609375,11999.91796875,11681.48046875,11916.3349609375,30915821592,10,20,2020,0.014843919324981414,11535.25892857143,11069.3837109375,0.01743746946641822
2020-10-21,11913.0771484375,13184.56640625,11900.9287109375,12823.689453125,43414712626,10,21,2020,0.07614375520341321,11734.42787388393,11152.30234375,0.019935518645843905
2020-10-22,12801.6357421875,13161.59375,12717.09375,12965.8916015625,34729759598,10,22,2020,0.011089019970212055,11944.505301339286,11239.9272265625,0.0199495240831834
2020-10-23,12971.548828125,13015.9619140625,12752.6474609375,12931.5390625,28974975003,10,23,2020,-0.0026494544392426933,12174.421875,11328.8026953125,0.01893830859717654
2020-10-24,12931.57421875,13145.06640625,12885.7470703125,13108.0625,24542317940,10,24,2020,0.0136506131750318,12424.416294642857,11419.3395703125,0.01722931811476529
2020-10-25,13108.0634765625,13329.18359375,12910.0615234375,13031.173828125,24406920575,10,25,2020,-0.0058657541398662305,12645.532645089286,11509.206875,0.01721922777611305
2020-10-26,13031.201171875,13225.2978515625,12822.3828125,13075.248046875,29461458313,10,26,2020,0.003382214014740148,12835.99135044643,11607.4387109375,0.017228699738977272
2020-10-27,13075.2421875,13759.6689453125,13060.837890625,13654.21875,33749878156,10,27,2020,0.04427990207523247,13084.260463169643,11730.5684765625,0.018516690821229576
2020-10-28,13654.21484375,13837.6953125,12932.2509765625,13271.28515625,35867318895,10,28,2020,-0.02804507535445777,13148.202706473214,11839.44671875,0.01950383444143735
2020-10-29,13271.298828125,13612.0478515625,12980.0595703125,13437.8828125,56499499598,10,29,2020,0.012553242153156674,13215.63002232143,11950.1787109375,0.019503362163650263
2020-10-30,13437.8740234375,13651.5166015625,13136.1982421875,13546.5224609375,30581485201,10,30,2020,0.00808458072996765,13303.484793526786,12060.306015625,0.019350688451075626
2020-10-31,13546.5322265625,14028.2138671875,13457.5302734375,13780.9951171875,30306464719,10,31,2020,0.01730869726353168,13399.61802455357,12187.3695703125,0.018918889057859073
2020-11-01,13780.9951171875,13862.033203125,13628.3779296875,13737.109375,24453857900,11,1,2020,-0.003184511845067406,13500.46595982143,12310.0951953125,0.018898073765565866
2020-11-02,13737.0322265625,13808.3232421875,13243.16015625,13550.4892578125,30771455468,11,2,2020,-0.013585108198026608,13568.35756138393,12415.48734375,0.01923412889216565
2020-11-03,13550.451171875,13984.9814453125,13325.44140625,13950.30078125,29869951617,11,3,2020,0.02950532012761009,13610.654994419643,12530.9210546875,0.019606914018615647
2020-11-04,13950.48828125,14218.7666015625,13580.4716796875,14133.70703125,35116364962,11,4,2020,0.013147117963686394,13733.858119419643,12644.4148828125,0.019615594040773284
2020-11-05,14133.7333984375,15706.404296875,14102.0888671875,15579.8486328125,40856321439,11,5,2020,0.10231863433740651,14039.853236607143,12812.2415625,0.025349500110725245
2020-11-06,15579.7294921875,15903.4375,15226.83984375,15565.880859375,39837841971,11,6,2020,-0.0008965281862933772,14328.3330078125,12972.662265625,0.02544899223898439
2020-11-07,15565.880859375,15737.095703125,14423.203125,14833.75390625,35024953706,11,7,2020,-0.0470340843373509,14478.727120535714,13108.9764453125,0.027615194825965337
2020-11-08,14833.75390625,15637.3203125,14744.1103515625,15479.5673828125,26632075029,11,8,2020,0.04353675277640923,14727.649693080357,13270.9788671875,0.028259421119603008
2020-11-09,15479.595703125,15785.13671875,14865.529296875,15332.3154296875,34149115566,11,9,2020,-0.009512665921690977,14982.1962890625,13424.4575,0.028459441488051573
2020-11-10,15332.3505859375,15450.3291015625,15124.9599609375,15290.90234375,25574938143,11,10,2020,-0.0027010327388199418,15173.71079799107,13583.208671875,0.02855956901206646
2020-11-11,15290.9091796875,15916.2607421875,15290.0068359375,15701.33984375,29772374934,11,11,2020,0.02684194109497806,15397.65834263393,13756.938203125,0.028708527159594557
2020-11-12,15701.298828125,16305.00390625,15534.771484375,16276.34375,34175758344,11,12,2020,0.03662132734990031,15497.157645089286,13948.657578125,0.028780440645143558
2020-11-13,16276.4404296875,16463.177734375,15992.15234375,16317.80859375,31599492172,11,13,2020,0.002547552717421464,15604.575892857143,14131.6884375,0.02875139151142932
2020-11-14,16317.80859375,16317.80859375,15749.193359375,16068.138671875,27481710135,11,14,2020,-0.015300456580341737,15780.916573660714,14297.7605859375,0.029171313008088656
2020-11-15,16068.1396484375,16123.1103515625,15793.5341796875,15955.587890625,23653867583,11,15,2020,-0.007004593596581565,15848.919503348214,14423.0365234375,0.028953180431359634
2020-11-16,15955.5771484375,16816.181640625,15880.7060546875,16716.111328125,31526766675,11,16,2020,0.04766502135260464,16046.60463169643,14573.0453125,0.029622901270870652
2020-11-17,16685.69140625,17782.919921875,16564.544921875,17645.40625,39006849170,11,17,2020,0.05559276937282975,16382.962332589286,14761.6,0.03060227100469152
2020-11-18,17645.19140625,18393.94921875,17352.90625,17804.005859375,49064800278,11,18,2020,0.008988152900985202,16683.343191964286,14949.437734375,0.03058516725473716
2020-11-19,17803.861328125,18119.546875,17382.5546875,17817.08984375,36985055355,11,19,2020,0.0007348899162549216,16903.449776785714,15140.874375,0.030686583662123384
2020-11-20,17817.083984375,18773.2265625,17765.794921875,18621.314453125,36992873940,11,20,2020,0.045137820846602006,17232.522042410714,15362.71703125,0.028994828702510297
2020-11-21,18621.31640625,18936.62109375,18444.359375,18642.232421875,39650210707,11,21,2020,0.0011233347035009,17600.24972098214,15562.237578125,0.02907335515463188
2020-11-22,18642.232421875,18688.96875,17671.384765625,18370.001953125,41280434226,11,22,2020,-0.014602889964538845,17945.166015625,15766.18625,0.029369596531621776
2020-11-23,18370.017578125,18711.42578125,18000.796875,18364.12109375,42741112308,11,23,2020,-0.000320133845930215,18180.59598214286,15963.23578125,0.02945604693000899
2020-11-24,18365.015625,19348.271484375,18128.65625,19107.46484375,51469565009,11,24,2020,0.040478046632625775,18389.461495535714,16185.6734765625,0.029716565283872134
2020-11-25,19104.41015625,19390.96484375,18581.146484375,18732.12109375,43710357371,11,25,2020,-0.01964382784787766,18522.049386160714,16383.718515625,0.03027253034739231
2020-11-26,18729.83984375,18866.28515625,16351.03515625,17150.623046875,61396835737,11,26,2020,-0.08442706722639481,18426.83984375,16520.2590625,0.034444322555640984
2020-11-27,17153.9140625,17445.0234375,16526.423828125,17108.40234375,38886494645,11,27,2020,-0.0024617591448197196,18210.709542410714,16662.5755859375,0.03382725090192074
2020-11-28,17112.93359375,17853.939453125,16910.65234375,17717.4140625,32601040734,11,28,2020,0.03559722915754793,18078.592633928572,16813.2601171875,0.034169440789982075
2020-11-29,17719.634765625,18283.62890625,17559.1171875,18177.484375,31133957704,11,29,2020,0.02596712538731971,18051.09012276786,16975.0112109375,0.034293903402121066
2020-11-30,18178.322265625,19749.263671875,18178.322265625,19625.8359375,47728480399,11,30,2020,0.07967832801396635,18231.335100446428,17136.850703125,0.03654301013451965
2020-12-01,19633.76953125,19845.974609375,18321.921875,18802.998046875,49633658712,12,1,2020,-0.04192625951044282,18187.83984375,17266.335390625,0.03777977926039127
